,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
41,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script2_hulan.wav,48.018875,16000,39,3.778128,4.045389,4.3923526,3.293651704077429,3.5688260062433015,4.130342706188749,3.8013847
42,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Angry_script4_tangxiangyu.wav,68.90525,16000,59,3.8870108,4.1520667,4.3077517,3.357695116025477,3.624822630888009,4.087234613864219,3.7219424
43,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Angry_script4_yuxiangyu.wav,67.8951875,16000,58,3.9989002,4.201703,4.5109143,3.4238704164429348,3.6512814439564116,4.183032827574285,3.9490323
44,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script1_fanzhiyi.wav,63.1815,16000,54,3.990464,4.1977262,4.4684834,3.4187220994660614,3.6492919753766597,4.164024123924091,3.6418757
45,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script1_jiangzhihao.wav,62.7751875,16000,53,4.220608,4.407748,4.589526,3.548069494992073,3.754355381688888,4.215018867000239,3.9376936
46,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Angry_script3_zhaoxiaohui.wav,84.276875,16000,75,3.5547333,4.0095196,3.924125,3.1482223985229623,3.5480873520876446,3.8590271611815647,3.3559065
47,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script2_zhaijianing.wav,48.4716875,16000,39,4.0154686,4.262312,4.4424486,3.4338205978969483,3.6829669170110706,4.153248236035664,3.7635763
48,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script1_lixueqin.wav,61.7883125,16000,52,4.043328,4.336488,4.372622,3.4486376011921847,3.7193017416735286,4.117988195267804,3.8715894
49,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script2_zhaoxiaohui.wav,48.436875,16000,39,3.6094933,3.9433088,4.0568366,3.188587993649824,3.5120975205079192,3.9600313011666786,3.197394
50,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script1_zhaijianing.wav,59.315375,16000,50,4.090229,4.290204,4.5650043,3.476123613033257,3.6966930856034113,4.20572009162223,3.907663
51,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script1_zhaoxiaohui.wav,61.4980625,16000,52,3.5573277,3.95464,3.949566,3.153068561661091,3.51764379127291,3.889870417103175,3.427026
52,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script1_yuxiangyu.wav,60.104875,16000,51,4.213453,4.406867,4.607743,3.5442699366999633,3.754081503105448,4.2225488360700085,3.9740102
53,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Angry_script3_fanzhiyi.wav,88.5376875,16000,79,3.684704,4.0025024,4.1053815,3.234579836129517,3.543454052376019,3.9850601262456173,3.2294424
54,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_jiangzhihao.wav,45.058375,16000,36,3.886264,4.270683,4.1645927,3.352838490581777,3.6856297578856485,4.006077236634358,3.8404496
55,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script1_xiaolu.wav,62.2875625,16000,53,3.8035617,4.151521,4.1394753,3.30759889293151,3.6256904968874064,3.998078388264668,3.665105
56,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script2_lixueqin.wav,57.016625,16000,48,3.8275523,4.1677365,4.165603,3.3228136953789913,3.6344978141901945,4.014858618217746,3.75575
57,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script1_tangxiangyu.wav,65.143625,16000,56,3.75359,4.1037335,4.1318765,3.2702502634416413,3.5975014938045238,3.9700782084212722,3.7425299
58,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script2_yuxiangyu.wav,61.73025,16000,52,3.8686192,4.059364,4.444918,3.3466824707061673,3.5750592642131256,4.1534319105363915,3.9562705
59,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script2_liuchang.wav,73.038375,16000,64,3.9455547,4.158232,4.458632,3.3930804969913964,3.62903450038739,4.160418073287102,3.7920818
60,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_hulan.wav,56.5986875,16000,47,3.7259452,3.9600723,4.287106,3.25698756404865,3.5183654258723775,4.074370365137789,3.7721565
61,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script2_xiaolu.wav,73.1545,16000,64,3.6578243,4.0633254,3.9706087,3.2168948773506694,3.577669348122107,3.9054070579692017,3.633263
62,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_jiangzhihao.wav,23.475375,16000,14,4.208696,4.4138293,4.550721,3.541984219174003,3.7575658867464776,4.199950745069015,3.9622319
63,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_zhaoxiaohui.wav,62.2295,16000,53,3.6110997,4.123081,3.8750713,3.1804879435614954,3.609592000542835,3.8136349710444954,3.4709165
64,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_liuchang.wav,57.2604375,16000,48,4.052392,4.2596726,4.489228,3.4546197321205865,3.6816041723678747,4.172515908043854,3.9247658
65,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_hulan.wav,56.8889375,16000,47,3.7888842,3.9940174,4.368121,3.3000422487688,3.5403877505006665,4.119623815525219,3.8509622
66,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_liuchang.wav,35.65425,16000,26,4.031225,4.2486477,4.4447117,3.4419471257934555,3.675228783761217,4.154001655661598,3.8692791
67,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_fanzhiyi.wav,81.954875,16000,72,3.8762908,4.1617136,4.2267723,3.3526907408234914,3.631280904985929,4.049627630457021,3.4283364
68,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_lixueqin.wav,32.27575,16000,23,3.9029317,4.157587,4.276999,3.3684513616635536,3.629070913480426,4.076017921273959,3.7381425
69,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_fanzhiyi.wav,66.5484375,16000,57,3.9846222,4.207843,4.417556,3.4154448535706363,3.654794734746459,4.140961290340121,3.5917583
70,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_lixueqin.wav,66.594875,16000,57,3.9627106,4.2543316,4.3327956,3.402190615629388,3.678349104305613,4.098792982141915,3.8668447
71,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_jiangzhihao.wav,68.42925,16000,59,4.1304317,4.3231316,4.5145073,3.4980860743371074,3.7128566711901265,4.18370473279641,3.8714428
72,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_zhaoxiaohui.wav,64.6908125,16000,55,3.6859236,4.0099897,4.1232595,3.235452557797561,3.5482279153740826,3.993925002765685,3.4451475
73,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_zhaijianing.wav,64.063875,16000,55,4.040562,4.2311378,4.5453196,3.447432577433772,3.666373110935892,4.196856689321814,3.8399582
74,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_xiaolu.wav,26.97,16000,17,3.1856194,4.0514975,3.1220798,2.902763609078626,3.5725624794021047,3.2948823304791572,3.6952074
75,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_fanzhiyi.wav,59.942375,16000,50,3.9179308,4.1319985,4.402437,3.3769824496966314,3.615355232477478,4.135153433254427,3.6769385
76,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_lixueqin.wav,76.8,16000,67,3.656807,4.1647964,3.810481,3.2149370880712262,3.631936970095864,3.798957336196364,3.6793919
